     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
 34.29        0.00        0.01        1.33        0.67        0.00       71.96      -23.94     -756.35        9.19        6.94
 34.30        0.00        0.01        1.33        0.67        0.00       71.99      -23.95     -756.55        9.19        6.94
 34.31        0.00        0.01        1.33        0.67        0.00       72.03      -23.95     -756.75        9.19        6.94
 34.32        0.00        0.01        1.33        0.67        0.00       72.06      -23.96     -756.95        9.20        6.94
 34.33        0.00        0.01        1.32        0.67        0.00       72.09      -23.97     -757.14        9.20        6.94
 34.34        0.00        0.01        1.32        0.67        0.00       72.13      -23.97     -757.34        9.20        6.94
 34.35        0.00        0.01        1.32        0.67        0.00       72.16      -23.98     -757.54        9.20        6.94
 34.36        0.00        0.01        1.32        0.67        0.00       72.20      -23.99     -757.74        9.20        6.94
 34.37        0.00        0.01        1.32        0.67        0.00       72.23      -23.99     -757.94        9.21        6.94
 34.38        0.00        0.01        1.32        0.67        0.00       72.26      -24.00     -758.14        9.21        6.94
 34.39        0.00        0.01        1.32        0.67        0.00       72.30      -24.00     -758.33        9.21        6.94
 34.40        0.00        0.01        1.32        0.67        0.00       72.33      -24.01     -758.53        9.21        6.94
 34.41        0.00        0.01        1.32        0.67        0.00       72.36      -24.02     -758.73        9.21        6.94
 34.42        0.00        0.01        1.32        0.67        0.00       72.40      -24.02     -758.93        9.22        6.94
 34.43        0.00        0.01        1.32        0.67        0.00       72.43      -24.03     -759.12        9.22        6.94
 34.44        0.00        0.01        1.32        0.67        0.00       72.46      -24.04     -759.32        9.22        6.94
 34.45        0.00        0.01        1.32        0.67        0.00       72.50      -24.04     -759.52        9.22        6.94
 34.46        0.00        0.01        1.32        0.67        0.00       72.53      -24.05     -759.72        9.22        6.94
 34.47        0.00        0.01        1.32        0.67        0.00       72.57      -24.05     -759.91        9.22        6.94
 34.48        0.00        0.01        1.32        0.67        0.00       72.60      -24.06     -760.11        9.23        6.94
 34.49        0.00        0.01        1.32        0.67        0.00       72.63      -24.07     -760.31        9.23        6.94
 34.50        0.00        0.01        1.32        0.67        0.00       72.67      -24.07     -760.50        9.23        6.94
 34.51        0.00        0.01        1.32        0.67        0.00       72.70      -24.08     -760.70        9.23        6.94
 34.52        0.00        0.01        1.31        0.67        0.00       72.73      -24.09     -760.90        9.23        6.94
 34.53        0.00        0.01        1.31        0.67        0.00       72.77      -24.09     -761.09        9.24        6.94
 34.54        0.00        0.01        1.31        0.67        0.00       72.80      -24.10     -761.29        9.24        6.94
 34.55        0.00        0.01        1.31        0.67        0.00       72.83      -24.10     -761.49        9.24        6.94
 34.56        0.00        0.01        1.31        0.67        0.00       72.87      -24.11     -761.68        9.24        6.94
 34.57        0.00        0.01        1.31        0.67        0.00       72.90      -24.12     -761.88        9.24        6.94
 34.58        0.00        0.01        1.31        0.67        0.00       72.93      -24.12     -762.07        9.25        6.94
 34.59        0.00        0.01        1.31        0.67        0.00       72.97      -24.13     -762.27        9.25        6.94
 34.60        0.00        0.01        1.31        0.67        0.00       73.00      -24.14     -762.47        9.25        6.94
 34.61        0.00        0.01        1.31        0.67        0.00       73.03      -24.14     -762.66        9.25        6.94
 34.62        0.00        0.01        1.31        0.67        0.00       73.07      -24.15     -762.86        9.25        6.94
 34.63        0.00        0.01        1.31        0.67        0.00       73.10      -24.15     -763.05        9.25        6.94
 34.64        0.00        0.01        1.31        0.67        0.00       73.13      -24.16     -763.25        9.26        6.94
 34.65        0.00        0.01        1.31        0.67        0.00       73.17      -24.17     -763.44        9.26        6.94
 34.66        0.00        0.01        1.31        0.67        0.00       73.20      -24.17     -763.64        9.26        6.94
 34.67        0.00        0.01        1.31        0.67        0.00       73.23      -24.18     -763.83        9.26        6.94
 34.68        0.00        0.01        1.31        0.67        0.00       73.26      -24.18     -764.03        9.26        6.94
 34.69        0.00        0.01        1.31        0.67        0.00       73.30      -24.19     -764.22        9.27        6.94
 34.70        0.00        0.01        1.31        0.67        0.00       73.33      -24.20     -764.42        9.27        6.94
 34.71        0.00        0.01        1.30        0.67        0.00       73.36      -24.20     -764.61        9.27        6.94
 34.72        0.00        0.01        1.30        0.67        0.00       73.40      -24.21     -764.81        9.27        6.94
 34.73        0.00        0.01        1.30        0.68        0.00       73.43      -24.22     -765.00        9.27        6.94
 34.74        0.00        0.01        1.30        0.68        0.00       73.46      -24.22     -765.20        9.27        6.94
 34.75        0.00        0.01        1.30        0.68        0.00       73.50      -24.23     -765.39        9.28        6.94
 34.76        0.00        0.01        1.30        0.68        0.00       73.53      -24.23     -765.58        9.28        6.94
 34.77        0.00        0.01        1.30        0.68        0.00       73.56      -24.24     -765.78        9.28        6.94
 34.78        0.00        0.01        1.30        0.68        0.00       73.60      -24.25     -765.97        9.28        6.94
 34.79        0.00        0.01        1.30        0.68        0.00       73.63      -24.25     -766.17        9.28        6.94
 34.80        0.00        0.01        1.30        0.68        0.00       73.66      -24.26     -766.36        9.29        6.94
 34.81        0.00        0.01        1.30        0.68        0.00       73.69      -24.26     -766.55        9.29        6.94
 34.82        0.00        0.01        1.30        0.68        0.00       73.73      -24.27     -766.75        9.29        6.94
 34.83        0.00        0.01        1.30        0.68        0.00       73.76      -24.28     -766.94        9.29        6.94
 34.84        0.00        0.01        1.30        0.68        0.00       73.79      -24.28     -767.13        9.29        6.94
 34.85        0.00        0.01        1.30        0.68        0.00       73.83      -24.29     -767.33        9.29        6.94
 34.86        0.00        0.01        1.30        0.68        0.00       73.86      -24.30     -767.52        9.30        6.94
 34.87        0.00        0.01        1.30        0.68        0.00       73.89      -24.30     -767.71        9.30        6.94
 34.88        0.00        0.01        1.30        0.68        0.00       73.92      -24.31     -767.91        9.30        6.94
 34.89        0.00        0.01        1.30        0.68        0.00       73.96      -24.31     -768.10        9.30        6.94
 34.90        0.00        0.01        1.29        0.68        0.00       73.99      -24.32     -768.29        9.30        6.94
 34.91        0.00        0.01        1.29        0.68        0.00       74.02      -24.33     -768.49        9.31        6.94
 34.92        0.00        0.01        1.29        0.68        0.00       74.06      -24.33     -768.68        9.31        6.94
 34.93        0.00        0.01        1.29        0.68        0.00       74.09      -24.34     -768.87        9.31        6.94
 34.94        0.00        0.01        1.29        0.68        0.00       74.12      -24.34     -769.06        9.31        6.94
 34.95        0.00        0.01        1.29        0.68        0.00       74.15      -24.35     -769.26        9.31        6.94
 34.96        0.00        0.01        1.29        0.68        0.00       74.19      -24.36     -769.45        9.31        6.94
 34.97        0.00        0.01        1.29        0.68        0.00       74.22      -24.36     -769.64        9.32        6.94
 34.98        0.00        0.01        1.29        0.68        0.00       74.25      -24.37     -769.83        9.32        6.94
 34.99        0.00        0.01        1.29        0.68        0.00       74.28      -24.37     -770.02        9.32        6.94
 35.00        0.00        0.01        1.29        0.68        0.00       74.32      -24.38     -770.22        9.32        6.94
 35.01        0.00        0.01        1.29        0.68        0.00       74.35      -24.39     -770.41        9.32        6.94
 35.02        0.00        0.01        1.29        0.68        0.00       74.38      -24.39     -770.60        9.33        6.94
 35.03        0.00        0.01        1.29        0.68        0.00       74.41      -24.40     -770.79        9.33        6.94
 35.04        0.00        0.01        1.29        0.68        0.00       74.45      -24.41     -770.98        9.33        6.94
 35.05        0.00        0.01        1.29        0.68        0.00       74.48      -24.41     -771.17        9.33        6.94
 35.06        0.00        0.01        1.29        0.68        0.00       74.51      -24.42     -771.36        9.33        6.94
 35.07        0.00        0.01        1.29        0.68        0.00       74.54      -24.42     -771.55        9.33        6.94
 35.08        0.00        0.01        1.29        0.68        0.00       74.58      -24.43     -771.75        9.34        6.94
 35.09        0.00        0.01        1.29        0.68        0.00       74.61      -24.44     -771.94        9.34        6.94
 35.10        0.00        0.01        1.28        0.68        0.00       74.64      -24.44     -772.13        9.34        6.94
 35.11        0.00        0.01        1.28        0.68        0.00       74.67      -24.45     -772.32        9.34        6.94
 35.12        0.00        0.01        1.28        0.68        0.00       74.71      -24.45     -772.51        9.34        6.94
 35.13        0.00        0.01        1.28        0.68        0.00       74.74      -24.46     -772.70        9.34        6.94
 35.14        0.00        0.01        1.28        0.68        0.00       74.77      -24.47     -772.89        9.35        6.94
 35.15        0.00        0.01        1.28        0.68        0.00       74.80      -24.47     -773.08        9.35        6.94
 35.16        0.00        0.01        1.28        0.68        0.00       74.84      -24.48     -773.27        9.35        6.94
 35.17        0.00        0.01        1.28        0.68        0.00       74.87      -24.48     -773.46        9.35        6.94
 35.18        0.00        0.01        1.28        0.69        0.00       74.90      -24.49     -773.65        9.35        6.94
 35.19        0.00        0.01        1.28        0.69        0.00       74.93      -24.50     -773.84        9.36        6.94
 35.20        0.00        0.01        1.28        0.69        0.00       74.96      -24.50     -774.03        9.36        6.94
 35.21        0.00        0.01        1.28        0.69        0.00       75.00      -24.51     -774.22        9.36        6.94
 35.22        0.00        0.01        1.28        0.69        0.00       75.03      -24.51     -774.41        9.36        6.94
 35.23        0.00        0.01        1.28        0.69        0.00       75.06      -24.52     -774.60        9.36        6.94
 35.24        0.00        0.01        1.28        0.69        0.00       75.09      -24.53     -774.79        9.36        6.94
 35.25        0.00        0.01        1.28        0.69        0.00       75.13      -24.53     -774.98        9.37        6.94
 35.26        0.00        0.01        1.28        0.69        0.00       75.16      -24.54     -775.17        9.37        6.94
 35.27        0.00        0.01        1.28        0.69        0.00       75.19      -24.54     -775.35        9.37        6.94
 35.28        0.00        0.01        1.28        0.69        0.00       75.22      -24.55     -775.54        9.37        6.94
 35.29        0.00        0.01        1.27        0.69        0.00       75.25      -24.56     -775.73        9.37        6.94
 35.30        0.00        0.01        1.27        0.69        0.00       75.29      -24.56     -775.92        9.38        6.94
 35.31        0.00        0.01        1.27        0.69        0.00       75.32      -24.57     -776.11        9.38        6.94
 35.32        0.00        0.01        1.27        0.69        0.00       75.35      -24.57     -776.30        9.38        6.94
 35.33        0.00        0.01        1.27        0.69        0.00       75.38      -24.58     -776.49        9.38        6.94
 35.34        0.00        0.01        1.27        0.69        0.00       75.41      -24.59     -776.68        9.38        6.94
 35.35        0.00        0.01        1.27        0.69        0.00       75.45      -24.59     -776.86        9.38        6.94
 35.36        0.00        0.01        1.27        0.69        0.00       75.48      -24.60     -777.05        9.39        6.94
 35.37        0.00        0.01        1.27        0.69        0.00       75.51      -24.60     -777.24        9.39        6.94
 35.38        0.00        0.01        1.27        0.69        0.00       75.54      -24.61     -777.43        9.39        6.94
 35.39        0.00        0.01        1.27        0.69        0.00       75.57      -24.62     -777.62        9.39        6.94
 35.40        0.00        0.01        1.27        0.69        0.00       75.61      -24.62     -777.80        9.39        6.94
 35.41        0.00        0.01        1.27        0.69        0.00       75.64      -24.63     -777.99        9.39        6.94
 35.42        0.00        0.01        1.27        0.69        0.00       75.67      -24.63     -778.18        9.40        6.94
 35.43        0.00        0.01        1.27        0.69        0.00       75.70      -24.64     -778.37        9.40        6.94
 35.44        0.00        0.01        1.27        0.69        0.00       75.73      -24.65     -778.55        9.40        6.94
 35.45        0.00        0.01        1.27        0.69        0.00       75.77      -24.65     -778.74        9.40        6.94
 35.46        0.00        0.01        1.27        0.69        0.00       75.80      -24.66     -778.93        9.40        6.94
 35.47        0.00        0.01        1.27        0.69        0.00       75.83      -24.66     -779.11        9.41        6.94
 35.48        0.00        0.01        1.27        0.69        0.00       75.86      -24.67     -779.30        9.41        6.94
 35.49        0.00        0.01        1.26        0.69        0.00       75.89      -24.68     -779.49        9.41        6.94
 35.50        0.00        0.01        1.26        0.69        0.00       75.92      -24.68     -779.68        9.41        6.94
 35.51        0.00        0.01        1.26        0.69        0.00       75.96      -24.69     -779.86        9.41        6.94
 35.52        0.00        0.01        1.26        0.69        0.00       75.99      -24.69     -780.05        9.41        6.94
 35.53        0.00        0.01        1.26        0.69        0.00       76.02      -24.70     -780.23        9.42        6.94
 35.54        0.00        0.01        1.26        0.69        0.00       76.05      -24.70     -780.42        9.42        6.94
 35.55        0.00        0.01        1.26        0.69        0.00       76.08      -24.71     -780.61        9.42        6.94
 35.56        0.00        0.01        1.26        0.69        0.00       76.11      -24.72     -780.79        9.42        6.94
 35.57        0.00        0.01        1.26        0.69        0.00       76.15      -24.72     -780.98        9.42        6.94
 35.58        0.00        0.01        1.26        0.69        0.00       76.18      -24.73     -781.17        9.42        6.94
 35.59        0.00        0.01        1.26        0.69        0.00       76.21      -24.73     -781.35        9.43        6.94
 35.60        0.00        0.01        1.26        0.69        0.00       76.24      -24.74     -781.54        9.43        6.94
 35.61        0.00        0.01        1.26        0.69        0.00       76.27      -24.75     -781.72        9.43        6.94
 35.62        0.00        0.01        1.26        0.69        0.00       76.30      -24.75     -781.91        9.43        6.94
 35.63        0.00        0.01        1.26        0.69        0.00       76.34      -24.76     -782.09        9.43        6.94
 35.64        0.00        0.01        1.26        0.70        0.00       76.37      -24.76     -782.28        9.44        6.94
 35.65        0.00        0.01        1.26        0.70        0.00       76.40      -24.77     -782.46        9.44        6.94
 35.66        0.00        0.01        1.26        0.70        0.00       76.43      -24.78     -782.65        9.44        6.94
 35.67        0.00        0.01        1.26        0.70        0.00       76.46      -24.78     -782.83        9.44        6.94
 35.68        0.00        0.01        1.26        0.70        0.00       76.49      -24.79     -783.02        9.44        6.94
 35.69        0.00        0.01        1.25        0.70        0.00       76.52      -24.79     -783.20        9.44        6.94
 35.70        0.00        0.01        1.25        0.70        0.00       76.56      -24.80     -783.39        9.45        6.94
 35.71        0.00        0.01        1.25        0.70        0.00       76.59      -24.80     -783.57        9.45        6.94
 35.72        0.00        0.01        1.25        0.70        0.00       76.62      -24.81     -783.76        9.45        6.94
 35.73        0.00        0.01        1.25        0.70        0.00       76.65      -24.82     -783.94        9.45        6.94
 35.74        0.00        0.01        1.25        0.70        0.00       76.68      -24.82     -784.13        9.45        6.94
 35.75        0.00        0.01        1.25        0.70        0.00       76.71      -24.83     -784.31        9.45        6.94
 35.76        0.00        0.01        1.25        0.70        0.00       76.74      -24.83     -784.50        9.46        6.94
 35.77        0.00        0.01        1.25        0.70        0.00       76.78      -24.84     -784.68        9.46        6.94
 35.78        0.00        0.01        1.25        0.70        0.00       76.81      -24.85     -784.86        9.46        6.94
 35.79        0.00        0.01        1.25        0.70        0.00       76.84      -24.85     -785.05        9.46        6.94
 35.80        0.00        0.01        1.25        0.70        0.00       76.87      -24.86     -785.23        9.46        6.94
 35.81        0.00        0.01        1.25        0.70        0.00       76.90      -24.86     -785.41        9.46        6.94
 35.82        0.00        0.01        1.25        0.70        0.00       76.93      -24.87     -785.60        9.47        6.94
 35.83        0.00        0.01        1.25        0.70        0.00       76.96      -24.87     -785.78        9.47        6.94
 35.84        0.00        0.01        1.25        0.70        0.00       76.99      -24.88     -785.96        9.47        6.94
 35.85        0.00        0.01        1.25        0.70        0.00       77.03      -24.89     -786.15        9.47        6.94
 35.86        0.00        0.01        1.25        0.70        0.00       77.06      -24.89     -786.33        9.47        6.94
 35.87        0.00        0.01        1.25        0.70        0.00       77.09      -24.90     -786.51        9.47        6.94
 35.88        0.00        0.01        1.25        0.70        0.00       77.12      -24.90     -786.70        9.48        6.94
 35.89        0.00        0.01        1.24        0.70        0.00       77.15      -24.91     -786.88        9.48        6.94
 35.90        0.00        0.01        1.24        0.70        0.00       77.18      -24.92     -787.06        9.48        6.94
 35.91        0.00        0.01        1.24        0.70        0.00       77.21      -24.92     -787.24        9.48        6.94
 35.92        0.00        0.01        1.24        0.70        0.00       77.24      -24.93     -787.43        9.48        6.94
 35.93        0.00        0.01        1.24        0.70        0.00       77.27      -24.93     -787.61        9.49        6.94
 35.94        0.00        0.01        1.24        0.70        0.00       77.30      -24.94     -787.79        9.49        6.94
 35.95        0.00        0.01        1.24        0.70        0.00       77.34      -24.94     -787.97        9.49        6.94
 35.96        0.00        0.01        1.24        0.70        0.00       77.37      -24.95     -788.16        9.49        6.94
 35.97        0.00        0.01        1.24        0.70        0.00       77.40      -24.96     -788.34        9.49        6.94
 35.98        0.00        0.01        1.24        0.70        0.00       77.43      -24.96     -788.52        9.49        6.94
 35.99        0.00        0.01        1.24        0.70        0.00       77.46      -24.97     -788.70        9.50        6.94
 36.00        0.00        0.01        1.24        0.70        0.00       77.49      -24.97     -788.88        9.50        6.94
 36.01        0.00        0.01        1.24        0.70        0.00       77.52      -24.98     -789.07        9.50        6.94
 36.02        0.00        0.01        1.24        0.70        0.00       77.55      -24.98     -789.25        9.50        6.94
 36.03        0.00        0.01        1.24        0.70        0.00       77.58      -24.99     -789.43        9.50        6.94
 36.04        0.00        0.01        1.24        0.70        0.00       77.61      -25.00     -789.61        9.50        6.94
 36.05        0.00        0.01        1.24        0.70        0.00       77.64      -25.00     -789.79        9.51        6.94
 36.06        0.00        0.01        1.24        0.70        0.00       77.68      -25.01     -789.97        9.51        6.94
 36.07        0.00        0.01        1.24        0.70        0.00       77.71      -25.01     -790.15        9.51        6.94
 36.08        0.00        0.01        1.24        0.70        0.00       77.74      -25.02     -790.33        9.51        6.94
 36.09        0.00        0.01        1.24        0.70        0.00       77.77      -25.02     -790.51        9.51        6.94
 36.10        0.00        0.01        1.23        0.71        0.00       77.80      -25.03     -790.70        9.51        6.94
 36.11        0.00        0.01        1.23        0.71        0.00       77.83      -25.04     -790.88        9.52        6.94
 36.12        0.00        0.01        1.23        0.71        0.00       77.86      -25.04     -791.06        9.52        6.94
 36.13        0.00        0.01        1.23        0.71        0.00       77.89      -25.05     -791.24        9.52        6.94
 36.14        0.00        0.01        1.23        0.71        0.00       77.92      -25.05     -791.42        9.52        6.94
 36.15        0.00        0.01        1.23        0.71        0.00       77.95      -25.06     -791.60        9.52        6.94
 36.16        0.00        0.01        1.23        0.71        0.00       77.98      -25.06     -791.78        9.52        6.94
 36.17        0.00        0.01        1.23        0.71        0.00       78.01      -25.07     -791.96        9.53        6.94
 36.18        0.00        0.01        1.23        0.71        0.00       78.04      -25.08     -792.14        9.53        6.94
 36.19        0.00        0.01        1.23        0.71        0.00       78.07      -25.08     -792.32        9.53        6.94
 36.20        0.00        0.01        1.23        0.71        0.00       78.10      -25.09     -792.50        9.53        6.94
 36.21        0.00        0.01        1.23        0.71        0.00       78.13      -25.09     -792.68        9.53        6.94
 36.22        0.00        0.01        1.23        0.71        0.00       78.17      -25.10     -792.86        9.53        6.94
 36.23        0.00        0.01        1.23        0.71        0.00       78.20      -25.10     -793.04        9.54        6.94
 36.24        0.00        0.01        1.23        0.71        0.00       78.23      -25.11     -793.21        9.54        6.94
 36.25        0.00        0.01        1.23        0.71        0.00       78.26      -25.12     -793.39        9.54        6.94
 36.26        0.00        0.01        1.23        0.71        0.00       78.29      -25.12     -793.57        9.54        6.94
 36.27        0.00        0.01        1.23        0.71        0.00       78.32      -25.13     -793.75        9.54        6.94
 36.28        0.00        0.01        1.23        0.71        0.00       78.35      -25.13     -793.93        9.54        6.94
 36.29        0.00        0.01        1.23        0.71        0.00       78.38      -25.14     -794.11        9.55        6.94
 36.30        0.00        0.01        1.23        0.71        0.00       78.41      -25.14     -794.29        9.55        6.94
 36.31        0.00        0.01        1.22        0.71        0.00       78.44      -25.15     -794.47        9.55        6.94
 36.32        0.00        0.01        1.22        0.71        0.00       78.47      -25.16     -794.65        9.55        6.94
 36.33        0.00        0.01        1.22        0.71        0.00       78.50      -25.16     -794.82        9.55        6.94
 36.34        0.00        0.01        1.22        0.71        0.00       78.53      -25.17     -795.00        9.55        6.94
 36.35        0.00        0.01        1.22        0.71        0.00       78.56      -25.17     -795.18        9.56        6.94
 36.36        0.00        0.01        1.22        0.71        0.00       78.59      -25.18     -795.36        9.56        6.94
 36.37        0.00        0.01        1.22        0.71        0.00       78.62      -25.18     -795.54        9.56        6.94
 36.38        0.00        0.01        1.22        0.71        0.00       78.65      -25.19     -795.71        9.56        6.94
 36.39        0.00        0.01        1.22        0.71        0.00       78.68      -25.20     -795.89        9.56        6.94
 36.40        0.00        0.01        1.22        0.71        0.00       78.71      -25.20     -796.07        9.56        6.94
 36.41        0.00        0.01        1.22        0.71        0.00       78.74      -25.21     -796.25        9.57        6.94
 36.42        0.00        0.01        1.22        0.71        0.00       78.77      -25.21     -796.42        9.57        6.94
 36.43        0.00        0.01        1.22        0.71        0.00       78.80      -25.22     -796.60        9.57        6.94
 36.44        0.00        0.01        1.22        0.71        0.00       78.83      -25.22     -796.78        9.57        6.94
 36.45        0.00        0.01        1.22        0.71        0.00       78.86      -25.23     -796.96        9.57        6.94
 36.46        0.00        0.01        1.22        0.71        0.00       78.89      -25.23     -797.13        9.57        6.94
 36.47        0.00        0.01        1.22        0.71        0.00       78.92      -25.24     -797.31        9.58        6.94
 36.48        0.00        0.01        1.22        0.71        0.00       78.95      -25.25     -797.49        9.58        6.94
 36.49        0.00        0.01        1.22        0.71        0.00       78.98      -25.25     -797.66        9.58        6.94
 36.50        0.00        0.01        1.22        0.71        0.00       79.01      -25.26     -797.84        9.58        6.94
 36.51        0.00        0.01        1.22        0.71        0.00       79.04      -25.26     -798.02        9.58        6.94
 36.52        0.00        0.01        1.21        0.71        0.00       79.07      -25.27     -798.19        9.58        6.94
 36.53        0.00        0.01        1.21        0.71        0.00       79.10      -25.27     -798.37        9.59        6.94
 36.54        0.00        0.01        1.21        0.71        0.00       79.13      -25.28     -798.55        9.59        6.94
 36.55        0.00        0.01        1.21        0.71        0.00       79.16      -25.29     -798.72        9.59        6.94
 36.56        0.00        0.01        1.21        0.71        0.00       79.19      -25.29     -798.90        9.59        6.94
 36.57        0.00        0.01        1.21        0.71        0.00       79.22      -25.30     -799.08        9.59        6.94
 36.58        0.00        0.01        1.21        0.71        0.00       79.25      -25.30     -799.25        9.59        6.94
 36.59        0.00        0.01        1.21        0.72        0.00       79.28      -25.31     -799.43        9.60        6.94
 36.60        0.00        0.01        1.21        0.72        0.00       79.31      -25.31     -799.60        9.60        6.94
 36.61        0.00        0.01        1.21        0.72        0.00       79.34      -25.32     -799.78        9.60        6.94
 36.62        0.00        0.01        1.21        0.72        0.00       79.37      -25.32     -799.95        9.60        6.94
 36.63        0.00        0.01        1.21        0.72        0.00       79.40      -25.33     -800.13        9.60        6.94
 36.64        0.00        0.01        1.21        0.72        0.00       79.43      -25.34     -800.30        9.60        6.94
 36.65        0.00        0.01        1.21        0.72        0.00       79.46      -25.34     -800.48        9.61        6.94
 36.66        0.00        0.01        1.21        0.72        0.00       79.49      -25.35     -800.65        9.61        6.94
 36.67        0.00        0.01        1.21        0.72        0.00       79.52      -25.35     -800.83        9.61        6.94
 36.68        0.00        0.01        1.21        0.72        0.00       79.55      -25.36     -801.00        9.61        6.94
 36.69        0.00        0.01        1.21        0.72        0.00       79.58      -25.36     -801.18        9.61        6.94
 36.70        0.00        0.01        1.21        0.72        0.00       79.61      -25.37     -801.35        9.61        6.94
 36.71        0.00        0.01        1.21        0.72        0.00       79.64      -25.37     -801.53        9.62        6.94
 36.72        0.00        0.01        1.21        0.72        0.00       79.67      -25.38     -801.70        9.62        6.94
 36.73        0.00        0.01        1.20        0.72        0.00       79.70      -25.39     -801.88        9.62        6.94
 36.74        0.00        0.01        1.20        0.72        0.00       79.73      -25.39     -802.05        9.62        6.94
 36.75        0.00        0.01        1.20        0.72        0.00       79.76      -25.40     -802.23        9.62        6.94
 36.76        0.00        0.01        1.20        0.72        0.00       79.79      -25.40     -802.40        9.62        6.94
 36.77        0.00        0.01        1.20        0.72        0.00       79.82      -25.41     -802.57        9.63        6.94
 36.78        0.00        0.01        1.20        0.72        0.00       79.85      -25.41     -802.75        9.63        6.94
 36.79        0.00        0.01        1.20        0.72        0.00       79.88      -25.42     -802.92        9.63        6.94
 36.80        0.00        0.01        1.20        0.72        0.00       79.91      -25.42     -803.10        9.63        6.94
 36.81        0.00        0.01        1.20        0.72        0.00       79.94      -25.43     -803.27        9.63        6.94
 36.82        0.00        0.01        1.20        0.72        0.00       79.97      -25.44     -803.44        9.63        6.94
 36.83        0.00        0.01        1.20        0.72        0.00      116.82      -29.00     -999.04        9.64        6.94
 36.84        0.00        0.01        1.20        0.72        0.00      116.90      -29.01     -999.52        9.64        6.94
 36.85        0.00        0.01        1.20        0.72        0.00      116.99      -29.02    -1000.00        9.64        6.94
 36.86        0.00        0.01        1.20        0.72        0.00      117.08      -29.03    -1000.47        9.64        6.94
 36.87        0.00        0.01        1.20        0.72        0.00      117.16      -29.05    -1000.95        9.64        6.94
 36.88        0.00        0.01        1.20        0.72        0.00      117.25      -29.06    -1001.42        9.64        6.94
 36.89        0.00        0.01        1.20        0.72        0.00      117.34      -29.07    -1001.89        9.64        6.94
 36.90        0.00        0.01        1.20        0.72        0.00      117.42      -29.08    -1002.36        9.64        6.94
 36.91        0.00        0.01        1.20        0.72        0.00      117.51      -29.09    -1002.84        9.64        6.94
 36.92        0.00        0.01        1.20        0.72        0.00      117.59      -29.10    -1003.31        9.64        6.94
 36.93        0.00        0.01        1.20        0.72        0.00      117.68      -29.11    -1003.78        9.64        6.94
 36.94        0.00        0.01        1.19        0.72        0.00      117.76      -29.12    -1004.24        9.64        6.94
 36.95        0.00        0.01        1.19        0.71        0.00      117.85      -29.13    -1004.71        9.64        6.94
 36.96        0.00        0.01        1.19        0.71        0.00      117.93      -29.14    -1005.18        9.64        6.94
 36.97        0.00        0.01        1.19        0.71        0.00      118.02      -29.15    -1005.65        9.64        6.94
 36.98        0.00        0.01        1.19        0.71        0.00      118.10      -29.16    -1006.11        9.64        6.94
 36.99        0.00        0.01        1.19        0.71        0.00      118.19      -29.18    -1006.58        9.64        6.94
 37.00        0.00        0.01        1.19        0.71        0.00      118.27      -29.19    -1007.04        9.64        6.94
 37.01        0.00        0.01        1.19        0.71        0.00      118.36      -29.20    -1007.51        9.64        6.94
 37.02        0.00        0.01        1.19        0.71        0.00      118.44      -29.21    -1007.97        9.64        6.94
 37.03        0.00        0.01        1.19        0.71        0.00      118.52      -29.22    -1008.43        9.64        6.94
 37.04        0.00        0.01        1.19        0.71        0.00      118.61      -29.23    -1008.89        9.64        6.94
 37.05        0.00        0.01        1.19        0.71        0.00      118.69      -29.24    -1009.35        9.65        6.94
 37.06        0.00        0.01        1.19        0.71        0.00      118.78      -29.25    -1009.81        9.65        6.94
 37.07        0.00        0.01        1.19        0.71        0.00      118.86      -29.26    -1010.27        9.65        6.94
 37.08        0.00        0.01        1.19        0.71        0.00      118.94      -29.27    -1010.73        9.65        6.94
 37.09        0.00        0.01        1.19        0.71        0.00      119.03      -29.28    -1011.19        9.65        6.94
 37.10        0.00        0.01        1.19        0.71        0.00      119.11      -29.29    -1011.65        9.65        6.94
 37.11        0.00        0.01        1.19        0.71        0.00      119.19      -29.30    -1012.10        9.65        6.94
 37.12        0.00        0.01        1.19        0.71        0.00      119.27      -29.31    -1012.56        9.65        6.94
 37.13        0.00        0.01        1.19        0.71        0.00      119.36      -29.32    -1013.02        9.65        6.94
 37.14        0.00        0.01        1.19        0.71        0.00      119.44      -29.33    -1013.47        9.65        6.94
 37.15        0.00        0.01        1.19        0.71        0.00      119.52      -29.35    -1013.92        9.65        6.94
 37.16        0.00        0.01        1.18        0.71        0.00      119.60      -29.36    -1014.38        9.65        6.94
 37.17        0.00        0.01        1.18        0.70        0.00      119.69      -29.37    -1014.83        9.65        6.94
 37.18        0.00        0.01        1.18        0.70        0.00      119.77      -29.38    -1015.28        9.65        6.94
 37.19        0.00        0.01        1.18        0.70        0.00      119.85      -29.39    -1015.73        9.65        6.94
 37.20        0.00        0.01        1.18        0.70        0.00      119.93      -29.40    -1016.18        9.65        6.94
 37.21        0.00        0.01        1.18        0.70        0.00      120.01      -29.41    -1016.63        9.65        6.94
 37.22        0.00        0.01        1.18        0.70        0.00      120.10      -29.42    -1017.08        9.65        6.94
 37.23        0.00        0.01        1.18        0.70        0.00      120.18      -29.43    -1017.53        9.66        6.94
 37.24        0.00        0.01        1.18        0.70        0.00      120.26      -29.44    -1017.98        9.66        6.94
