     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
  3.56        0.26        0.26      286.43    0.98E+05    0.12E+01      339.28        1.77
  3.57        0.27        0.27      286.42    0.98E+05    0.12E+01      339.27        1.77
  3.58        0.27        0.27      286.41    0.98E+05    0.12E+01      339.26        1.78
  3.59        0.27        0.27      286.40    0.98E+05    0.12E+01      339.26        1.78
  3.60        0.27        0.27      286.39    0.98E+05    0.12E+01      339.25        1.79
  3.61        0.27        0.27      286.38    0.98E+05    0.12E+01      339.25        1.79
  3.62        0.27        0.27      286.37    0.98E+05    0.12E+01      339.24        1.79
  3.63        0.28        0.28      286.36    0.98E+05    0.12E+01      339.24        1.80
  3.64        0.28        0.28      286.35    0.98E+05    0.12E+01      339.23        1.80
  3.65        0.28        0.28      286.34    0.98E+05    0.12E+01      339.22        1.81
  3.66        0.28        0.28      286.33    0.98E+05    0.12E+01      339.22        1.81
  3.67        0.28        0.28      286.32    0.98E+05    0.12E+01      339.21        1.82
  3.68        0.28        0.28      286.31    0.98E+05    0.12E+01      339.21        1.82
  3.69        0.28        0.28      286.30    0.98E+05    0.12E+01      339.20        1.83
  3.70        0.29        0.29      286.29    0.98E+05    0.12E+01      339.19        1.83
  3.71        0.29        0.29      286.28    0.98E+05    0.12E+01      339.19        1.83
  3.72        0.29        0.29      286.27    0.98E+05    0.12E+01      339.18        1.84
  3.73        0.29        0.29      286.26    0.98E+05    0.12E+01      339.18        1.84
  3.74        0.29        0.29      286.25    0.98E+05    0.12E+01      339.17        1.85
  3.75        0.29        0.29      286.24    0.98E+05    0.12E+01      339.17        1.85
  3.76        0.30        0.30      286.23    0.98E+05    0.12E+01      339.16        1.85
  3.77        0.30        0.30      286.22    0.98E+05    0.12E+01      339.15        1.86
  3.78        0.30        0.30      286.21    0.98E+05    0.12E+01      339.15        1.86
  3.79        0.30        0.30      286.20    0.98E+05    0.12E+01      339.14        1.87
  3.80        0.30        0.30      286.19    0.98E+05    0.12E+01      339.14        1.87
  3.81        0.30        0.30      286.18    0.98E+05    0.12E+01      339.13        1.87
  3.82        0.30        0.30      286.17    0.98E+05    0.12E+01      339.12        1.88
  3.83        0.31        0.31      286.16    0.98E+05    0.12E+01      339.12        1.88
  3.84        0.31        0.31      286.15    0.98E+05    0.12E+01      339.11        1.89
  3.85        0.31        0.31      286.14    0.98E+05    0.12E+01      339.11        1.89
  3.86        0.31        0.31      286.13    0.98E+05    0.12E+01      339.10        1.89
  3.87        0.31        0.31      286.12    0.98E+05    0.12E+01      339.09        1.90
  3.88        0.31        0.31      286.11    0.98E+05    0.12E+01      339.09        1.90
  3.89        0.32        0.32      286.10    0.98E+05    0.12E+01      339.08        1.90
  3.90        0.32        0.32      286.09    0.98E+05    0.12E+01      339.08        1.91
  3.91        0.32        0.32      286.08    0.98E+05    0.12E+01      339.07        1.91
  3.92        0.32        0.32      286.07    0.98E+05    0.12E+01      339.06        1.92
  3.93        0.32        0.32      286.06    0.98E+05    0.12E+01      339.06        1.92
  3.94        0.32        0.32      286.05    0.98E+05    0.12E+01      339.05        1.92
  3.95        0.32        0.32      286.04    0.97E+05    0.12E+01      339.05        1.93
  3.96        0.33        0.33      286.03    0.97E+05    0.12E+01      339.04        1.93
  3.97        0.33        0.33      286.02    0.97E+05    0.12E+01      339.03        1.93
  3.98        0.33        0.33      286.01    0.97E+05    0.12E+01      339.03        1.94
  3.99        0.33        0.33      286.00    0.97E+05    0.12E+01      339.02        1.94
  4.00        0.33        0.33      285.99    0.97E+05    0.12E+01      339.01        1.94
  4.01        0.33        0.33      285.98    0.97E+05    0.12E+01      339.01        1.95
  4.02        0.34        0.34      285.97    0.97E+05    0.12E+01      339.00        1.95
  4.03        0.34        0.34      285.96    0.97E+05    0.12E+01      339.00        1.95
  4.04        0.34        0.34      285.95    0.97E+05    0.12E+01      338.99        1.96
  4.05        0.34        0.34      285.94    0.97E+05    0.12E+01      338.98        1.96
  4.06        0.34        0.34      285.93    0.97E+05    0.12E+01      338.98        1.96
  4.07        0.34        0.34      285.91    0.97E+05    0.12E+01      338.97        1.97
  4.08        0.35        0.35      285.90    0.97E+05    0.12E+01      338.97        1.97
  4.09        0.35        0.35      285.89    0.97E+05    0.12E+01      338.96        1.97
  4.10        0.35        0.35      285.88    0.97E+05    0.12E+01      338.95        1.98
  4.11        0.35        0.35      285.87    0.97E+05    0.12E+01      338.95        1.98
  4.12        0.35        0.35      285.86    0.97E+05    0.12E+01      338.94        1.98
  4.13        0.35        0.35      285.85    0.97E+05    0.12E+01      338.93        1.98
  4.14        0.36        0.36      285.84    0.97E+05    0.12E+01      338.93        1.99
  4.15        0.36        0.36      285.83    0.97E+05    0.12E+01      338.92        1.99
  4.16        0.36        0.36      285.82    0.97E+05    0.12E+01      338.92        1.99
  4.17        0.36        0.36      285.81    0.97E+05    0.12E+01      338.91        2.00
  4.18        0.36        0.36      285.80    0.97E+05    0.12E+01      338.90        2.00
  4.19        0.36        0.36      285.79    0.97E+05    0.12E+01      338.90        2.00
  4.20        0.36        0.36      285.78    0.97E+05    0.12E+01      338.89        2.01
  4.21        0.37        0.37      285.77    0.97E+05    0.12E+01      338.88        2.01
  4.22        0.37        0.37      285.76    0.97E+05    0.12E+01      338.88        2.01
  4.23        0.37        0.37      285.75    0.97E+05    0.12E+01      338.87        2.01
  4.24        0.37        0.37      285.74    0.97E+05    0.12E+01      338.87        2.02
  4.25        0.37        0.37      285.73    0.97E+05    0.12E+01      338.86        2.02
  4.26        0.37        0.37      285.72    0.97E+05    0.12E+01      338.85        2.02
  4.27        0.38        0.38      285.70    0.97E+05    0.12E+01      338.85        2.02
  4.28        0.38        0.38      285.69    0.97E+05    0.12E+01      338.84        2.03
  4.29        0.38        0.38      285.68    0.97E+05    0.12E+01      338.83        2.03
  4.30        0.38        0.38      285.67    0.97E+05    0.12E+01      338.83        2.03
  4.31        0.38        0.38      285.66    0.97E+05    0.12E+01      338.82        2.03
  4.32        0.38        0.38      285.65    0.97E+05    0.12E+01      338.82        2.04
  4.33        0.39        0.39      285.64    0.97E+05    0.12E+01      338.81        2.04
  4.34        0.39        0.39      285.63    0.97E+05    0.12E+01      338.80        2.04
  4.35        0.39        0.39      285.62    0.97E+05    0.12E+01      338.80        2.04
  4.36        0.39        0.39      285.61    0.97E+05    0.12E+01      338.79        2.05
  4.37        0.39        0.39      285.60    0.97E+05    0.12E+01      338.78        2.05
  4.38        0.39        0.39      285.59    0.97E+05    0.12E+01      338.78        2.05
  4.39        0.40        0.40      285.58    0.97E+05    0.12E+01      338.77        2.05
  4.40        0.40        0.40      285.57    0.97E+05    0.12E+01      338.76        2.06
  4.41        0.40        0.40      285.56    0.97E+05    0.12E+01      338.76        2.06
  4.42        0.40        0.40      285.54    0.97E+05    0.12E+01      338.75        2.06
  4.43        0.40        0.40      285.53    0.97E+05    0.12E+01      338.75        2.06
  4.44        0.40        0.40      285.52    0.97E+05    0.12E+01      338.74        2.07
  4.45        0.41        0.41      285.51    0.97E+05    0.12E+01      338.73        2.07
  4.46        0.41        0.41      285.50    0.97E+05    0.12E+01      338.73        2.07
  4.47        0.41        0.41      285.49    0.97E+05    0.12E+01      338.72        2.07
  4.48        0.41        0.41      285.48    0.96E+05    0.12E+01      338.71        2.07
  4.49        0.41        0.41      285.47    0.96E+05    0.12E+01      338.71        2.08
  4.50        0.41        0.41      285.46    0.96E+05    0.12E+01      338.70        2.08
  4.51        0.42        0.42      285.45    0.96E+05    0.12E+01      338.70        2.08
  4.52        0.42        0.42      285.44    0.96E+05    0.12E+01      338.69        2.08
  4.53        0.42        0.42      285.43    0.96E+05    0.12E+01      338.68        2.09
  4.54        0.42        0.42      285.42    0.96E+05    0.12E+01      338.68        2.09
  4.55        0.42        0.42      285.41    0.96E+05    0.12E+01      338.67        2.09
  4.56        0.42        0.42      285.39    0.96E+05    0.12E+01      338.66        2.09
  4.57        0.43        0.43      285.38    0.96E+05    0.12E+01      338.66        2.09
  4.58        0.43        0.43      285.37    0.96E+05    0.12E+01      338.65        2.09
  4.59        0.43        0.43      285.36    0.96E+05    0.12E+01      338.64        2.10
  4.60        0.43        0.43      285.35    0.96E+05    0.12E+01      338.64        2.10
  4.61        0.43        0.43      285.34    0.96E+05    0.12E+01      338.63        2.10
  4.62        0.43        0.43      285.33    0.96E+05    0.12E+01      338.62        2.10
  4.63        0.44        0.44      285.32    0.96E+05    0.12E+01      338.62        2.10
  4.64        0.44        0.44      285.31    0.96E+05    0.12E+01      338.61        2.11
  4.65        0.44        0.44      285.30    0.96E+05    0.12E+01      338.61        2.11
  4.66        0.44        0.44      285.29    0.96E+05    0.12E+01      338.60        2.11
  4.67        0.44        0.44      285.28    0.96E+05    0.12E+01      338.59        2.11
  4.68        0.44        0.44      285.27    0.96E+05    0.12E+01      338.59        2.11
  4.69        0.45        0.45      285.25    0.96E+05    0.12E+01      338.58        2.11
  4.70        0.45        0.45      285.24    0.96E+05    0.12E+01      338.57        2.12
  4.71        0.45        0.45      285.23    0.96E+05    0.12E+01      338.57        2.12
  4.72        0.45        0.45      285.22    0.96E+05    0.12E+01      338.56        2.12
  4.73        0.45        0.45      285.21    0.96E+05    0.12E+01      338.55        2.12
  4.74        0.45        0.45      285.20    0.96E+05    0.12E+01      338.55        2.12
  4.75        0.46        0.46      285.19    0.96E+05    0.12E+01      338.54        2.12
  4.76        0.46        0.46      285.18    0.96E+05    0.12E+01      338.54        2.12
  4.77        0.46        0.46      285.17    0.96E+05    0.12E+01      338.53        2.13
  4.78        0.46        0.46      285.16    0.96E+05    0.12E+01      338.52        2.13
  4.79        0.46        0.46      285.15    0.96E+05    0.12E+01      338.52        2.13
  4.80        0.46        0.46      285.14    0.96E+05    0.12E+01      338.51        2.13
  4.81        0.47        0.47      285.12    0.96E+05    0.12E+01      338.50        2.13
  4.82        0.47        0.47      285.11    0.96E+05    0.12E+01      338.50        2.13
  4.83        0.47        0.47      285.10    0.96E+05    0.12E+01      338.49        2.13
  4.84        0.47        0.47      285.09    0.96E+05    0.12E+01      338.48        2.13
  4.85        0.47        0.47      285.08    0.96E+05    0.12E+01      338.48        2.14
  4.86        0.47        0.47      285.07    0.96E+05    0.12E+01      338.47        2.14
  4.87        0.48        0.48      285.06    0.96E+05    0.12E+01      338.46        2.14
  4.88        0.48        0.48      285.05    0.96E+05    0.12E+01      338.46        2.14
  4.89        0.48        0.48      285.04    0.96E+05    0.12E+01      338.45        2.14
  4.90        0.48        0.48      285.03    0.96E+05    0.12E+01      338.45        2.14
  4.91        0.48        0.48      285.02    0.96E+05    0.12E+01      338.44        2.14
  4.92        0.48        0.48      285.01    0.96E+05    0.12E+01      338.43        2.14
  4.93        0.49        0.49      285.00    0.96E+05    0.12E+01      338.43        2.14
