     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
112.33       -0.00        0.01        2.18        0.47        0.00       20.44      -14.03     -452.25        7.70        6.94
112.34       -0.00        0.01        2.18        0.47        0.00       20.44      -14.03     -452.29        7.70        6.94
112.35       -0.00        0.01        2.18        0.47        0.00       20.45      -14.03     -452.33        7.70        6.94
112.36       -0.00        0.01        2.18        0.48        0.00       20.45      -14.03     -452.37        7.70        6.94
112.37       -0.00        0.01        2.18        0.48        0.00       20.46      -14.03     -452.42        7.70        6.94
112.38       -0.00        0.01        2.18        0.48        0.00       20.46      -14.03     -452.46        7.70        6.94
112.39       -0.00        0.01        2.18        0.48        0.00       20.47      -14.03     -452.50        7.70        6.94
112.40       -0.00        0.01        2.18        0.48        0.00       20.48      -14.03     -452.54        7.70        6.94
112.41       -0.00        0.01        2.18        0.48        0.00       20.48      -14.04     -452.58        7.70        6.94
112.42       -0.00        0.01        2.18        0.48        0.00       20.49      -14.04     -452.62        7.70        6.94
112.43       -0.00        0.01        2.18        0.48        0.00       20.49      -14.04     -452.66        7.70        6.94
112.44       -0.00        0.01        2.18        0.48        0.00       20.50      -14.04     -452.70        7.70        6.94
112.45       -0.00        0.01        2.18        0.48        0.00       20.50      -14.04     -452.74        7.70        6.94
112.46       -0.00        0.01        2.17        0.48        0.00       20.51      -14.04     -452.79        7.70        6.94
112.47       -0.00        0.01        2.17        0.48        0.00       20.52      -14.04     -452.83        7.70        6.94
112.48       -0.00        0.01        2.17        0.48        0.00       20.52      -14.04     -452.87        7.70        6.94
112.49       -0.00        0.01        2.17        0.48        0.00       20.53      -14.04     -452.91        7.70        6.94
112.50       -0.00        0.01        2.17        0.48        0.00       20.53      -14.05     -452.95        7.70        6.94
112.51       -0.00        0.01        2.17        0.48        0.00       20.54      -14.05     -452.99        7.70        6.94
112.52       -0.00        0.01        2.17        0.48        0.00       20.54      -14.05     -453.03        7.70        6.94
112.53       -0.00        0.01        2.17        0.48        0.00       20.55      -14.05     -453.07        7.70        6.94
112.54       -0.00        0.01        2.17        0.48        0.00       20.56      -14.05     -453.12        7.70        6.94
112.55       -0.00        0.01        2.17        0.48        0.00       20.56      -14.05     -453.16        7.70        6.94
112.56       -0.00        0.01        2.17        0.48        0.00       20.57      -14.05     -453.20        7.70        6.94
112.57       -0.00        0.01        2.17        0.48        0.00       20.57      -14.05     -453.24        7.71        6.94
112.58       -0.00        0.01        2.17        0.48        0.00       20.58      -14.06     -453.28        7.71        6.94
112.59       -0.00        0.01        2.17        0.48        0.00       20.59      -14.06     -453.32        7.71        6.94
112.60       -0.00        0.01        2.17        0.48        0.00       20.59      -14.06     -453.36        7.71        6.94
112.61       -0.00        0.01        2.17        0.48        0.00       20.60      -14.06     -453.40        7.71        6.94
112.62       -0.00        0.01        2.17        0.48        0.00       20.60      -14.06     -453.45        7.71        6.94
112.63       -0.00        0.01        2.17        0.48        0.00       20.61      -14.06     -453.49        7.71        6.94
112.64       -0.00        0.01        2.17        0.48        0.00       20.61      -14.06     -453.53        7.71        6.94
112.65       -0.00        0.01        2.17        0.48        0.00       20.62      -14.06     -453.57        7.71        6.94
112.66       -0.00        0.01        2.17        0.48        0.00       20.63      -14.07     -453.61        7.71        6.94
112.67       -0.00        0.01        2.17        0.48        0.00       20.63      -14.07     -453.65        7.71        6.94
112.68       -0.00        0.01        2.17        0.48        0.00       20.64      -14.07     -453.69        7.71        6.94
112.69       -0.00        0.01        2.17        0.48        0.00       20.64      -14.07     -453.73        7.71        6.94
112.70       -0.00        0.01        2.17        0.48        0.00       20.65      -14.07     -453.78        7.71        6.94
112.71       -0.00        0.01        2.17        0.48        0.00       20.65      -14.07     -453.82        7.71        6.94
112.72       -0.00        0.01        2.16        0.48        0.00       20.66      -14.07     -453.86        7.71        6.94
112.73       -0.00        0.01        2.16        0.48        0.00       20.67      -14.07     -453.90        7.71        6.94
112.74       -0.00        0.01        2.16        0.48        0.00       20.67      -14.07     -453.94        7.71        6.94
112.75       -0.00        0.01        2.16        0.48        0.00       20.68      -14.08     -453.98        7.71        6.94
112.76       -0.00        0.01        2.16        0.48        0.00       20.68      -14.08     -454.02        7.71        6.94
112.77       -0.00        0.01        2.16        0.48        0.00       20.69      -14.08     -454.07        7.71        6.94
112.78       -0.00        0.01        2.16        0.48        0.00       20.70      -14.08     -454.11        7.71        6.94
112.79       -0.00        0.01        2.16        0.48        0.00       20.70      -14.08     -454.15        7.71        6.94
112.80       -0.00        0.01        2.16        0.48        0.00       20.71      -14.08     -454.19        7.71        6.94
112.81       -0.00        0.01        2.16        0.48        0.00       20.71      -14.08     -454.23        7.71        6.94
112.82       -0.00        0.01        2.16        0.48        0.00       20.72      -14.08     -454.27        7.71        6.94
112.83       -0.00        0.01        2.16        0.48        0.00       20.72      -14.09     -454.31        7.71        6.94
112.84       -0.00        0.01        2.16        0.48        0.00       20.73      -14.09     -454.36        7.71        6.94
112.85       -0.00        0.01        2.16        0.48        0.00       20.74      -14.09     -454.40        7.71        6.94
112.86       -0.00        0.01        2.16        0.48        0.00       20.74      -14.09     -454.44        7.71        6.94
112.87       -0.00        0.01        2.16        0.48        0.00       20.75      -14.09     -454.48        7.71        6.94
112.88       -0.00        0.01        2.16        0.48        0.00       20.75      -14.09     -454.52        7.71        6.94
112.89       -0.00        0.01        2.16        0.48        0.00       20.76      -14.09     -454.56        7.71        6.94
112.90       -0.00        0.01        2.16        0.48        0.00       20.76      -14.09     -454.60        7.71        6.94
112.91       -0.00        0.01        2.16        0.48        0.00       20.77      -14.10     -454.65        7.71        6.94
112.92       -0.00        0.01        2.16        0.48        0.00       20.78      -14.10     -454.69        7.71        6.94
112.93       -0.00        0.01        2.16        0.48        0.00       20.78      -14.10     -454.73        7.71        6.94
112.94       -0.00        0.01        2.16        0.48        0.00       20.79      -14.10     -454.77        7.72        6.94
112.95       -0.00        0.01        2.16        0.48        0.00       20.79      -14.10     -454.81        7.72        6.94
112.96       -0.00        0.01        2.16        0.48        0.00       20.80      -14.10     -454.85        7.72        6.94
112.97       -0.00        0.01        2.16        0.48        0.00       20.81      -14.10     -454.90        7.72        6.94
112.98       -0.00        0.01        2.16        0.48        0.00       20.81      -14.10     -454.94        7.72        6.94
112.99       -0.00        0.01        2.15        0.48        0.00       20.82      -14.10     -454.98        7.72        6.94
113.00       -0.00        0.01        2.15        0.48        0.00       20.82      -14.11     -455.02        7.72        6.94
113.01       -0.00        0.01        2.15        0.48        0.00       20.83      -14.11     -455.06        7.72        6.94
113.02       -0.00        0.01        2.15        0.48        0.00       20.83      -14.11     -455.10        7.72        6.94
113.03       -0.00        0.01        2.15        0.48        0.00       20.84      -14.11     -455.15        7.72        6.94
113.04       -0.00        0.01        2.15        0.48        0.00       20.85      -14.11     -455.19        7.72        6.94
113.05       -0.00        0.01        2.15        0.48        0.00       20.85      -14.11     -455.23        7.72        6.94
113.06       -0.00        0.01        2.15        0.48        0.00       20.86      -14.11     -455.27        7.72        6.94
113.07       -0.00        0.01        2.15        0.48        0.00       20.86      -14.11     -455.31        7.72        6.94
113.08       -0.00        0.01        2.15        0.48        0.00       20.87      -14.12     -455.35        7.72        6.94
113.09       -0.00        0.01        2.15        0.48        0.00       20.88      -14.12     -455.40        7.72        6.94
113.10       -0.00        0.01        2.15        0.48        0.00       20.88      -14.12     -455.44        7.72        6.94
113.11       -0.00        0.01        2.15        0.48        0.00       20.89      -14.12     -455.48        7.72        6.94
113.12       -0.00        0.01        2.15        0.48        0.00       20.89      -14.12     -455.52        7.72        6.94
113.13       -0.00        0.01        2.15        0.48        0.00       20.90      -14.12     -455.56        7.72        6.94
113.14       -0.00        0.01        2.15        0.48        0.00       20.90      -14.12     -455.60        7.72        6.94
113.15       -0.00        0.01        2.15        0.48        0.00       20.91      -14.12     -455.65        7.72        6.94
113.16       -0.00        0.01        2.15        0.48        0.00       20.92      -14.13     -455.69        7.72        6.94
113.17       -0.00        0.01        2.15        0.48        0.00       20.92      -14.13     -455.73        7.72        6.94
113.18       -0.00        0.01        2.15        0.48        0.00       20.93      -14.13     -455.77        7.72        6.94
113.19       -0.00        0.01        2.15        0.48        0.00       20.93      -14.13     -455.81        7.72        6.94
113.20       -0.00        0.01        2.15        0.48        0.00       20.94      -14.13     -455.85        7.72        6.94
113.21       -0.00        0.01        2.15        0.48        0.00       20.95      -14.13     -455.90        7.72        6.94
113.22       -0.00        0.01        2.15        0.48        0.00       20.95      -14.13     -455.94        7.72        6.94
113.23       -0.00        0.01        2.15        0.48        0.00       20.96      -14.13     -455.98        7.72        6.94
113.24       -0.00        0.01        2.15        0.48        0.00       20.96      -14.14     -456.02        7.72        6.94
113.25       -0.00        0.01        2.14        0.48        0.00       20.97      -14.14     -456.06        7.72        6.94
113.26       -0.00        0.01        2.14        0.48        0.00       20.97      -14.14     -456.10        7.72        6.94
113.27       -0.00        0.01        2.14        0.48        0.00       20.98      -14.14     -456.15        7.72        6.94
113.28       -0.00        0.01        2.14        0.48        0.00       20.99      -14.14     -456.19        7.72        6.94
113.29       -0.00        0.01        2.14        0.48        0.00       20.99      -14.14     -456.23        7.72        6.94
113.30       -0.00        0.01        2.14        0.48        0.00       21.00      -14.14     -456.27        7.73        6.94
113.31       -0.00        0.01        2.14        0.48        0.00       21.00      -14.14     -456.31        7.73        6.94
113.32       -0.00        0.01        2.14        0.48        0.00       21.01      -14.14     -456.36        7.73        6.94
113.33       -0.00        0.01        2.14        0.48        0.00       21.02      -14.15     -456.40        7.73        6.94
113.34       -0.00        0.01        2.14        0.48        0.00       21.02      -14.15     -456.44        7.73        6.94
113.35       -0.00        0.01        2.14        0.48        0.00       21.03      -14.15     -456.48        7.73        6.94
113.36       -0.00        0.01        2.14        0.48        0.00       21.03      -14.15     -456.52        7.73        6.94
113.37       -0.00        0.01        2.14        0.48        0.00       21.04      -14.15     -456.57        7.73        6.94
113.38       -0.00        0.01        2.14        0.48        0.00       21.04      -14.15     -456.61        7.73        6.94
113.39       -0.00        0.01        2.14        0.48        0.00       21.05      -14.15     -456.65        7.73        6.94
113.40       -0.00        0.01        2.14        0.48        0.00       21.06      -14.15     -456.69        7.73        6.94
113.41       -0.00        0.01        2.14        0.48        0.00       21.06      -14.16     -456.73        7.73        6.94
113.42       -0.00        0.01        2.14        0.48        0.00       21.07      -14.16     -456.77        7.73        6.94
113.43       -0.00        0.01        2.14        0.48        0.00       21.07      -14.16     -456.82        7.73        6.94
113.44       -0.00        0.01        2.14        0.48        0.00       21.08      -14.16     -456.86        7.73        6.94
113.45       -0.00        0.01        2.14        0.48        0.00       21.09      -14.16     -456.90        7.73        6.94
113.46       -0.00        0.01        2.14        0.48        0.00       21.09      -14.16     -456.94        7.73        6.94
113.47       -0.00        0.01        2.14        0.48        0.00       21.10      -14.16     -456.98        7.73        6.94
113.48       -0.00        0.01        2.14        0.48        0.00       21.10      -14.16     -457.03        7.73        6.94
113.49       -0.00        0.01        2.14        0.48        0.00       21.11      -14.17     -457.07        7.73        6.94
113.50       -0.00        0.01        2.14        0.48        0.00       21.12      -14.17     -457.11        7.73        6.94
113.51       -0.00        0.01        2.13        0.48        0.00       21.12      -14.17     -457.15        7.73        6.94
113.52       -0.00        0.01        2.13        0.48        0.00       21.13      -14.17     -457.19        7.73        6.94
113.53       -0.00        0.01        2.13        0.48        0.00       21.13      -14.17     -457.24        7.73        6.94
113.54       -0.00        0.01        2.13        0.48        0.00       21.14      -14.17     -457.28        7.73        6.94
113.55       -0.00        0.01        2.13        0.48        0.00       21.14      -14.17     -457.32        7.73        6.94
113.56       -0.00        0.01        2.13        0.48        0.00       21.15      -14.17     -457.36        7.73        6.94
113.57       -0.00        0.01        2.13        0.48        0.00       21.16      -14.18     -457.40        7.73        6.94
113.58       -0.00        0.01        2.13        0.48        0.00       21.16      -14.18     -457.45        7.73        6.94
113.59       -0.00        0.01        2.13        0.48        0.00       21.17      -14.18     -457.49        7.73        6.94
113.60       -0.00        0.01        2.13        0.48        0.00       21.17      -14.18     -457.53        7.73        6.94
113.61       -0.00        0.01        2.13        0.48        0.00       21.18      -14.18     -457.57        7.73        6.94
113.62       -0.00        0.01        2.13        0.48        0.00       21.19      -14.18     -457.61        7.73        6.94
113.63       -0.00        0.01        2.13        0.48        0.00       21.19      -14.18     -457.66        7.73        6.94
113.64       -0.00        0.01        2.13        0.48        0.00       21.20      -14.18     -457.70        7.73        6.94
113.65       -0.00        0.01        2.13        0.48        0.00       21.20      -14.19     -457.74        7.73        6.94
113.66       -0.00        0.01        2.13        0.48        0.00       21.21      -14.19     -457.78        7.73        6.94
113.67       -0.00        0.01        2.13        0.48        0.00       21.22      -14.19     -457.83        7.74        6.94
113.68       -0.00        0.01        2.13        0.48        0.00       21.22      -14.19     -457.87        7.74        6.94
113.69       -0.00        0.01        2.13        0.48        0.00       21.23      -14.19     -457.91        7.74        6.94
113.70       -0.00        0.01        2.13        0.48        0.00       21.23      -14.19     -457.95        7.74        6.94
113.71       -0.00        0.01        2.13        0.48        0.00       21.24      -14.19     -457.99        7.74        6.94
113.72       -0.00        0.01        2.13        0.48        0.00       21.25      -14.19     -458.04        7.74        6.94
113.73       -0.00        0.01        2.13        0.48        0.00       21.25      -14.20     -458.08        7.74        6.94
113.74       -0.00        0.01        2.13        0.48        0.00       21.26      -14.20     -458.12        7.74        6.94
113.75       -0.00        0.01        2.13        0.48        0.00       21.26      -14.20     -458.16        7.74        6.94
113.76       -0.00        0.01        2.13        0.48        0.00       21.27      -14.20     -458.20        7.74        6.94
113.77       -0.00        0.01        2.13        0.48        0.00       21.27      -14.20     -458.25        7.74        6.94
113.78       -0.00        0.01        2.12        0.48        0.00       21.28      -14.20     -458.29        7.74        6.94
113.79       -0.00        0.01        2.12        0.48        0.00       21.29      -14.20     -458.33        7.74        6.94
113.80       -0.00        0.01        2.12        0.48        0.00       21.29      -14.20     -458.37        7.74        6.94
113.81       -0.00        0.01        2.12        0.48        0.00       21.30      -14.20     -458.42        7.74        6.94
113.82       -0.00        0.01        2.12        0.48        0.00       21.30      -14.21     -458.46        7.74        6.94
113.83       -0.00        0.01        2.12        0.48        0.00       21.31      -14.21     -458.50        7.74        6.94
113.84       -0.00        0.01        2.12        0.48        0.00       21.32      -14.21     -458.54        7.74        6.94
113.85       -0.00        0.01        2.12        0.48        0.00       21.32      -14.21     -458.58        7.74        6.94
113.86       -0.00        0.01        2.12        0.48        0.00       21.33      -14.21     -458.63        7.74        6.94
113.87       -0.00        0.01        2.12        0.48        0.00       21.33      -14.21     -458.67        7.74        6.94
113.88       -0.00        0.01        2.12        0.48        0.00       21.34      -14.21     -458.71        7.74        6.94
113.89       -0.00        0.01        2.12        0.48        0.00       21.35      -14.21     -458.75        7.74        6.94
113.90       -0.00        0.01        2.12        0.48        0.00       21.35      -14.22     -458.80        7.74        6.94
113.91       -0.00        0.01        2.12        0.48        0.00       21.36      -14.22     -458.84        7.74        6.94
113.92       -0.00        0.01        2.12        0.48        0.00       21.36      -14.22     -458.88        7.74        6.94
113.93       -0.00        0.01        2.12        0.48        0.00       21.37      -14.22     -458.92        7.74        6.94
113.94       -0.00        0.01        2.12        0.48        0.00       21.38      -14.22     -458.97        7.74        6.94
113.95       -0.00        0.01        2.12        0.48        0.00       21.38      -14.22     -459.01        7.74        6.94
113.96       -0.00        0.01        2.12        0.48        0.00       21.39      -14.22     -459.05        7.74        6.94
113.97       -0.00        0.01        2.12        0.48        0.00       21.39      -14.22     -459.09        7.74        6.94
113.98       -0.00        0.01        2.12        0.48        0.00       21.40      -14.23     -459.13        7.74        6.94
113.99       -0.00        0.01        2.12        0.48        0.00       21.40      -14.23     -459.18        7.74        6.94
114.00       -0.00        0.01        2.12        0.48        0.00       21.41      -14.23     -459.22        7.74        6.94
114.01       -0.00        0.01        2.12        0.48        0.00       21.42      -14.23     -459.26        7.74        6.94
114.02       -0.00        0.01        2.12        0.48        0.00       21.42      -14.23     -459.30        7.74        6.94
114.03       -0.00        0.01        2.12        0.48        0.00       21.43      -14.23     -459.35        7.75        6.94
114.04       -0.00        0.01        2.11        0.48        0.00       21.43      -14.23     -459.39        7.75        6.94
114.05       -0.00        0.01        2.11        0.48        0.00       21.44      -14.23     -459.43        7.75        6.94
114.06       -0.00        0.01        2.11        0.48        0.00       21.45      -14.24     -459.47        7.75        6.94
114.07       -0.00        0.01        2.11        0.48        0.00       21.45      -14.24     -459.52        7.75        6.94
114.08       -0.00        0.01        2.11        0.48        0.00       21.46      -14.24     -459.56        7.75        6.94
114.09       -0.00        0.01        2.11        0.48        0.00       21.46      -14.24     -459.60        7.75        6.94
114.10       -0.00        0.01        2.11        0.48        0.00       21.47      -14.24     -459.64        7.75        6.94
114.11       -0.00        0.01        2.11        0.48        0.00       21.48      -14.24     -459.69        7.75        6.94
114.12       -0.00        0.01        2.11        0.48        0.00       21.48      -14.24     -459.73        7.75        6.94
114.13       -0.00        0.01        2.11        0.48        0.00       21.49      -14.24     -459.77        7.75        6.94
114.14       -0.00        0.01        2.11        0.48        0.00       21.49      -14.25     -459.81        7.75        6.94
114.15       -0.00        0.01        2.11        0.48        0.00       21.50      -14.25     -459.86        7.75        6.94
114.16       -0.00        0.01        2.11        0.48        0.00       21.51      -14.25     -459.90        7.75        6.94
114.17       -0.00        0.01        2.11        0.48        0.00       21.51      -14.25     -459.94        7.75        6.94
114.18       -0.00        0.01        2.11        0.48        0.00       21.52      -14.25     -459.98        7.75        6.94
114.19       -0.00        0.01        2.11        0.48        0.00       21.52      -14.25     -460.03        7.75        6.94
114.20       -0.00        0.01        2.11        0.48        0.00       21.53      -14.25     -460.07        7.75        6.94
114.21       -0.00        0.01        2.11        0.48        0.00       21.54      -14.25     -460.11        7.75        6.94
114.22       -0.00        0.01        2.11        0.48        0.00       21.54      -14.26     -460.15        7.75        6.94
114.23       -0.00        0.01        2.11        0.48        0.00       21.55      -14.26     -460.20        7.75        6.94
114.24       -0.00        0.01        2.11        0.49        0.00       21.55      -14.26     -460.24        7.75        6.94
114.25       -0.00        0.01        2.11        0.49        0.00       21.56      -14.26     -460.28        7.75        6.94
114.26       -0.00        0.01        2.11        0.49        0.00       21.57      -14.26     -460.32        7.75        6.94
114.27       -0.00        0.01        2.11        0.49        0.00       21.57      -14.26     -460.37        7.75        6.94
114.28       -0.00        0.01        2.11        0.49        0.00       21.58      -14.26     -460.41        7.75        6.94
114.29       -0.00        0.01        2.10        0.49        0.00       21.58      -14.26     -460.45        7.75        6.94
114.30       -0.00        0.01        2.10        0.49        0.00       21.59      -14.27     -460.49        7.75        6.94
114.31       -0.00        0.01        2.10        0.49        0.00       21.60      -14.27     -460.54        7.75        6.94
114.32       -0.00        0.01        2.10        0.49        0.00       21.60      -14.27     -460.58        7.75        6.94
114.33       -0.00        0.01        2.10        0.49        0.00       21.61      -14.27     -460.62        7.75        6.94
114.34       -0.00        0.01        2.10        0.49        0.00       21.61      -14.27     -460.66        7.75        6.94
114.35       -0.00        0.01        2.10        0.49        0.00       21.62      -14.27     -460.71        7.75        6.94
114.36       -0.00        0.01        2.10        0.49        0.00       21.62      -14.27     -460.75        7.75        6.94
114.37       -0.00        0.01        2.10        0.49        0.00       21.63      -14.27     -460.79        7.75        6.94
114.38       -0.00        0.01        2.10        0.49        0.00       21.64      -14.28     -460.83        7.75        6.94
114.39       -0.00        0.01        2.10        0.49        0.00       21.64      -14.28     -460.88        7.76        6.94
114.40       -0.00        0.01        2.10        0.49        0.00       21.65      -14.28     -460.92        7.76        6.94
114.41       -0.00        0.01        2.10        0.49        0.00       21.65      -14.28     -460.96        7.76        6.94
114.42       -0.00        0.01        2.10        0.49        0.00       21.66      -14.28     -461.01        7.76        6.94
114.43       -0.00        0.01        2.10        0.49        0.00       21.67      -14.28     -461.05        7.76        6.94
114.44       -0.00        0.01        2.10        0.49        0.00       21.67      -14.28     -461.09        7.76        6.94
114.45       -0.00        0.01        2.10        0.49        0.00       21.68      -14.28     -461.13        7.76        6.94
114.46       -0.00        0.01        2.10        0.49        0.00       21.68      -14.29     -461.18        7.76        6.94
114.47       -0.00        0.01        2.10        0.49        0.00       21.69      -14.29     -461.22        7.76        6.94
114.48       -0.00        0.01        2.10        0.49        0.00       21.70      -14.29     -461.26        7.76        6.94
114.49       -0.00        0.01        2.10        0.49        0.00       21.70      -14.29     -461.30        7.76        6.94
114.50       -0.00        0.01        2.10        0.49        0.00       21.71      -14.29     -461.35        7.76        6.94
114.51       -0.00        0.01        2.10        0.49        0.00       21.71      -14.29     -461.39        7.76        6.94
114.52       -0.00        0.01        2.10        0.49        0.00       21.72      -14.29     -461.43        7.76        6.94
114.53       -0.00        0.01        2.10        0.49        0.00       21.73      -14.29     -461.48        7.76        6.94
114.54       -0.00        0.01        2.10        0.49        0.00       21.73      -14.30     -461.52        7.76        6.94
114.55       -0.00        0.01        2.09        0.49        0.00       21.74      -14.30     -461.56        7.76        6.94
114.56       -0.00        0.01        2.09        0.49        0.00       21.74      -14.30     -461.60        7.76        6.94
114.57       -0.00        0.01        2.09        0.49        0.00       21.75      -14.30     -461.65        7.76        6.94
114.58       -0.00        0.01        2.09        0.49        0.00       21.76      -14.30     -461.69        7.76        6.94
114.59       -0.00        0.01        2.09        0.49        0.00       21.76      -14.30     -461.73        7.76        6.94
114.60       -0.00        0.01        2.09        0.49        0.00       21.77      -14.30     -461.77        7.76        6.94
114.61       -0.00        0.01        2.09        0.49        0.00       21.77      -14.30     -461.82        7.76        6.94
114.62       -0.00        0.01        2.09        0.49        0.00       21.78      -14.31     -461.86        7.76        6.94
114.63       -0.00        0.01        2.09        0.49        0.00       21.79      -14.31     -461.90        7.76        6.94
114.64       -0.00        0.01        2.09        0.49        0.00       21.79      -14.31     -461.95        7.76        6.94
114.65       -0.00        0.01        2.09        0.49        0.00       21.80      -14.31     -461.99        7.76        6.94
114.66       -0.00        0.01        2.09        0.49        0.00       21.80      -14.31     -462.03        7.76        6.94
114.67       -0.00        0.01        2.09        0.49        0.00       21.81      -14.31     -462.07        7.76        6.94
114.68       -0.00        0.01        2.09        0.49        0.00       21.82      -14.31     -462.12        7.76        6.94
114.69       -0.00        0.01        2.09        0.49        0.00       21.82      -14.31     -462.16        7.76        6.94
114.70       -0.00        0.01        2.09        0.49        0.00       21.83      -14.32     -462.20        7.76        6.94
114.71       -0.00        0.01        2.09        0.49        0.00       21.83      -14.32     -462.25        7.76        6.94
114.72       -0.00        0.01        2.09        0.49        0.00       21.84      -14.32     -462.29        7.76        6.94
114.73       -0.00        0.01        2.09        0.49        0.00       21.85      -14.32     -462.33        7.76        6.94
114.74       -0.00        0.01        2.09        0.49        0.00       21.85      -14.32     -462.37        7.76        6.94
114.75       -0.00        0.01        2.09        0.49        0.00       21.86      -14.32     -462.42        7.77        6.94
114.76       -0.00        0.01        2.09        0.49        0.00       21.86      -14.32     -462.46        7.77        6.94
114.77       -0.00        0.01        2.09        0.49        0.00       21.87      -14.32     -462.50        7.77        6.94
114.78       -0.00        0.01        2.09        0.49        0.00       21.88      -14.32     -462.55        7.77        6.94
114.79       -0.00        0.01        2.09        0.49        0.00       21.88      -14.33     -462.59        7.77        6.94
114.80       -0.00        0.01        2.09        0.49        0.00       21.89      -14.33     -462.63        7.77        6.94
114.81       -0.00        0.01        2.08        0.49        0.00       21.89      -14.33     -462.68        7.77        6.94
114.82       -0.00        0.01        2.08        0.49        0.00       21.90      -14.33     -462.72        7.77        6.94
114.83       -0.00        0.01        2.08        0.49        0.00       21.91      -14.33     -462.76        7.77        6.94
114.84       -0.00        0.01        2.08        0.49        0.00       21.91      -14.33     -462.80        7.77        6.94
114.85       -0.00        0.01        2.08        0.49        0.00       21.92      -14.33     -462.85        7.77        6.94
114.86       -0.00        0.01        2.08        0.49        0.00       21.92      -14.33     -462.89        7.77        6.94
114.87       -0.00        0.01        2.08        0.49        0.00       21.93      -14.34     -462.93        7.77        6.94
114.88       -0.00        0.01        2.08        0.49        0.00       21.94      -14.34     -462.98        7.77        6.94
114.89       -0.00        0.01        2.08        0.49        0.00       21.94      -14.34     -463.02        7.77        6.94
114.90       -0.00        0.01        2.08        0.49        0.00       21.95      -14.34     -463.06        7.77        6.94
114.91       -0.00        0.01        2.08        0.49        0.00       21.95      -14.34     -463.11        7.77        6.94
114.92       -0.00        0.01        2.08        0.49        0.00       21.96      -14.34     -463.15        7.77        6.94
114.93       -0.00        0.01        2.08        0.49        0.00       21.97      -14.34     -463.19        7.77        6.94
114.94       -0.00        0.01        2.08        0.49        0.00       21.97      -14.34     -463.23        7.77        6.94
114.95       -0.00        0.01        2.08        0.49        0.00       21.98      -14.35     -463.28        7.77        6.94
114.96       -0.00        0.01        2.08        0.49        0.00       21.98      -14.35     -463.32        7.77        6.94
114.97       -0.00        0.01        2.08        0.49        0.00       21.99      -14.35     -463.36        7.77        6.94
114.98       -0.00        0.01        2.08        0.49        0.00       22.00      -14.35     -463.41        7.77        6.94
114.99       -0.00        0.01        2.08        0.49        0.00       22.00      -14.35     -463.45        7.77        6.94
115.00       -0.00        0.01        2.08        0.49        0.00       22.01      -14.35     -463.49        7.77        6.94
115.01       -0.00        0.01        2.08        0.49        0.00       22.01      -14.35     -463.54        7.77        6.94
115.02       -0.00        0.01        2.08        0.49        0.00       22.02      -14.36     -463.58        7.77        6.94
115.03       -0.00        0.01        2.08        0.49        0.00       22.03      -14.36     -463.62        7.77        6.94
115.04       -0.00        0.01        2.08        0.49        0.00       22.03      -14.36     -463.66        7.77        6.94
115.05       -0.00        0.01        2.08        0.49        0.00       22.04      -14.36     -463.71        7.77        6.94
115.06       -0.00        0.01        2.07        0.49        0.00       22.05      -14.36     -463.75        7.77        6.94
115.07       -0.00        0.01        2.07        0.49        0.00       22.05      -14.36     -463.79        7.77        6.94
115.08       -0.00        0.01        2.07        0.49        0.00       22.06      -14.36     -463.84        7.77        6.94
115.09       -0.00        0.01        2.07        0.49        0.00       22.06      -14.36     -463.88        7.77        6.94
115.10       -0.00        0.01        2.07        0.49        0.00       22.07      -14.37     -463.92        7.78        6.94
115.11       -0.00        0.01        2.07        0.49        0.00       22.08      -14.37     -463.97        7.78        6.94
115.12       -0.00        0.01        2.07        0.49        0.00       22.08      -14.37     -464.01        7.78        6.94
115.13       -0.00        0.01        2.07        0.49        0.00       22.09      -14.37     -464.05        7.78        6.94
115.14       -0.00        0.01        2.07        0.49        0.00       22.09      -14.37     -464.10        7.78        6.94
115.15       -0.00        0.01        2.07        0.49        0.00       22.10      -14.37     -464.14        7.78        6.94
115.16       -0.00        0.01        2.07        0.49        0.00       22.11      -14.37     -464.18        7.78        6.94
115.17       -0.00        0.01        2.07        0.49        0.00       22.11      -14.37     -464.23        7.78        6.94
115.18       -0.00        0.01        2.07        0.49        0.00       22.12      -14.38     -464.27        7.78        6.94
115.19       -0.00        0.01        2.07        0.49        0.00       22.12      -14.38     -464.31        7.78        6.94
115.20       -0.00        0.01        2.07        0.49        0.00       22.13      -14.38     -464.36        7.78        6.94
115.21       -0.00        0.01        2.07        0.49        0.00       22.14      -14.38     -464.40        7.78        6.94
115.22       -0.00        0.01        2.07        0.49        0.00       22.14      -14.38     -464.44        7.78        6.94
115.23       -0.00        0.01        2.07        0.49        0.00       22.15      -14.38     -464.49        7.78        6.94
115.24       -0.00        0.01        2.07        0.49        0.00       22.15      -14.38     -464.53        7.78        6.94
115.25       -0.00        0.01        2.07        0.49        0.00       22.16      -14.38     -464.57        7.78        6.94
115.26       -0.00        0.01        2.07        0.49        0.00       22.17      -14.39     -464.62        7.78        6.94
115.27       -0.00        0.01        2.07        0.49        0.00       22.17      -14.39     -464.66        7.78        6.94
115.28       -0.00        0.01        2.07        0.49        0.00       22.18      -14.39     -464.70        7.78        6.94
